NROEMPRESA;SEQPRODUTO;DESCCOMPLETA;DTAHORAMOVTO;INDENTRADASAIDA;ENDERECO;MOVIMENTACAO;SALDOENDERECO;SALDO_ATUAL;QTDMOVTO;MOVIMENTADO;SALDO_ANTERIOR;EMB;ORIGEM_OU_DESTINO;USUMOVTO;NOME;MITIVO_AJUSTE;SEQLOTE;DESCLINHASEPAR
107;66429;SHAMPOO HEAD SHOULDERS 200ML OLEOSIDADE;04/05/2026 20:42:49;E;END.01.081.133.1.1;CANCELAMENTO DE EXPEDIÇÃO;1056;176;36;6;170;CX 6;DEP 01 CARGA 1471970 LOTE 5 QUEBRA 0;CARLOS SILVA;CARLOS SILVA;Ajuste de Itens;5;LIMPEZA MG PAV 02
107;103997;SHAMPOO HEAD SHOULDERS 200ML MEN ANTICASPA;04/05/2026 20:42:49;E;END.01.079.144.1.1;CANCELAMENTO DE EXPEDIÇÃO;241;40,1666666666666666666;60;10;30,1666666666666666666;CX 6;DEP 01 CARGA 1471970 LOTE 5 QUEBRA 0;CARLOS SILVA;CARLOS SILVA;Ajuste de Itens;5;LIMPEZA MG PAV 02
107;94518;BRINQ FILOS BOLA FUTEBOL AMERC;01/05/2026 18:26:48;E;END.01.101.119.2.4;CANCELAMENTO DE EXPEDIÇÃO;42;7;18;3;4;CX 6;DEP 01 CARGA 1470472 LOTE 4 QUEBRA 0;CARLOS SILVA;CARLOS SILVA;Ajuste de Itens;4;LIMPEZA AUXILIAR
107;96428;SABONETE JOHNSON 80G ERVA DOCE;01/05/2026 18:26:48;E;END.01.099.142.1.1;CANCELAMENTO DE EXPEDIÇÃO;1920;20;768;8;12;CX 96;DEP 01 CARGA 1470472 LOTE 4 QUEBRA 0;CARLOS SILVA;CARLOS SILVA;Ajuste de Itens;4;LIMPEZA AUXILIAR
107;117076;FINALIZADOR TRESEMME 180ML SPRAY SELAG BLIND UMI;01/05/2026 18:26:48;E;END.01.097.126.2.3;CANCELAMENTO DE EXPEDIÇÃO;24;2;12;1;1;CX 12;DEP 01 CARGA 1470472 LOTE 4 QUEBRA 0;CARLOS SILVA;CARLOS SILVA;Ajuste de Itens;4;LIMPEZA AUXILIAR
107;105064;KIT GREAT PETS C/3PCS P/GATOS VERM;01/05/2026 19:32:32;E;END.01.103.116.2.3;CANCELAMENTO DE EXPEDIÇÃO;30;6;15;3;3;CX 5;DEP 01 CARGA 1470478 LOTE 4 QUEBRA 0;CARLOS SILVA;CARLOS SILVA;Ajuste de Itens;4;LIMPEZA AUXILIAR
107;96428;SABONETE JOHNSON 80G ERVA DOCE;04/05/2026 19:37:04;E;END.01.099.142.1.1;CANCELAMENTO DE EXPEDIÇÃO;2472;25,75;1440;15;10,75;CX 96;DEP 01 CARGA 1471969 LOTE 8 QUEBRA 0;CARLOS SILVA;CARLOS SILVA;Ajuste de Itens;8;LIMPEZA AUXILIAR
107;105064;KIT GREAT PETS C/3PCS P/GATOS VERM;04/05/2026 19:37:04;E;END.01.103.116.2.3;CANCELAMENTO DE EXPEDIÇÃO;30;6;15;3;3;CX 5;DEP 01 CARGA 1471969 LOTE 8 QUEBRA 0;CARLOS SILVA;CARLOS SILVA;Ajuste de Itens;8;LIMPEZA AUXILIAR
107;89387;ME FITA ADESIVA 45MM X 40M;04/05/2026 05:36:22;E;END.01.072.117.1.1;CANCELAMENTO DE EXPEDIÇÃO;4368;56;390;5;51;CX 78;DEP 01 CARGA 1466660 LOTE 3 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;3;CONFINADOS
107;70393;WHISKY BELLS 700ML ORIG;05/05/2026 05:45:25;E;END.01.072.142.2.3;CANCELAMENTO DE EXPEDIÇÃO;532;44,3333333333333333333;24;2;42,3333333333333333333;CX 12;DEP 01 CARGA 1471805 LOTE 2 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;2;CONFINADOS
107;2399;CREME DENT COLGATE 90G TRIP ACAO;09/05/2026 00:40:36;S;END.01.097.128.2.4;E;300;25;48;4;21;DP 12;DEP 01 CARGA 1477751 LOTE 6 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;6;LIMPEZA AUXILIAR
107;73524;CREME TRAT SKALA 1KG DIVINO;04/05/2026 06:10:46;E;END.01.078.124.1.2;CANCELAMENTO DE EXPEDIÇÃO;108;18;60;10;8;CX 6;DEP 01 CARGA 1471788 LOTE 52 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;52;SORTER PUL NAO ALIMEM
107;73524;CREME TRAT SKALA 1KG DIVINO;04/05/2026 06:10:47;E;END.01.078.124.1.2;CANCELAMENTO DE EXPEDIÇÃO;168;28;60;10;18;CX 6;DEP 01 CARGA 1471788 LOTE 52 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;52;SORTER PUL NAO ALIMEM
107;73524;CREME TRAT SKALA 1KG DIVINO;04/05/2026 06:10:47;E;END.01.078.124.1.2;CANCELAMENTO DE EXPEDIÇÃO;258;43;90;15;28;CX 6;DEP 01 CARGA 1471788 LOTE 52 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;52;SORTER PUL NAO ALIMEM
107;73524;CREME TRAT SKALA 1KG DIVINO;04/05/2026 06:10:47;E;END.01.078.124.1.2;CANCELAMENTO DE EXPEDIÇÃO;318;53;60;10;43;CX 6;DEP 01 CARGA 1471788 LOTE 52 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;52;SORTER PUL NAO ALIMEM
107;73524;CREME TRAT SKALA 1KG DIVINO;04/05/2026 06:10:47;E;END.01.078.124.1.2;CANCELAMENTO DE EXPEDIÇÃO;378;63;60;10;53;CX 6;DEP 01 CARGA 1471788 LOTE 52 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;52;SORTER PUL NAO ALIMEM
107;73524;CREME TRAT SKALA 1KG DIVINO;04/05/2026 06:10:47;E;END.01.078.124.1.2;CANCELAMENTO DE EXPEDIÇÃO;426;71;48;8;63;CX 6;DEP 01 CARGA 1471788 LOTE 52 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;52;SORTER PUL NAO ALIMEM
107;115366;CREME TRAT SKALA 1KG UVA;04/05/2026 06:12:59;E;END.01.078.143.1.1;CANCELAMENTO DE EXPEDIÇÃO;2382;397;30;5;392;CX 6;DEP 01 CARGA 1471788 LOTE 34 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;34;SORTER PUL NAO ALIMEM
107;115366;CREME TRAT SKALA 1KG UVA;04/05/2026 06:12:59;E;END.01.078.143.1.1;CANCELAMENTO DE EXPEDIÇÃO;2412;402;30;5;397;CX 6;DEP 01 CARGA 1471788 LOTE 34 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;34;SORTER PUL NAO ALIMEM
107;115366;CREME TRAT SKALA 1KG UVA;04/05/2026 06:12:59;E;END.01.078.143.1.1;CANCELAMENTO DE EXPEDIÇÃO;2442;407;30;5;402;CX 6;DEP 01 CARGA 1471788 LOTE 34 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;34;SORTER PUL NAO ALIMEM
107;115366;CREME TRAT SKALA 1KG UVA;04/05/2026 06:12:59;E;END.01.078.143.1.1;CANCELAMENTO DE EXPEDIÇÃO;2622;437;180;30;407;CX 6;DEP 01 CARGA 1471788 LOTE 34 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;34;SORTER PUL NAO ALIMEM
107;115366;CREME TRAT SKALA 1KG UVA;04/05/2026 06:13:00;E;END.01.078.143.1.1;CANCELAMENTO DE EXPEDIÇÃO;2628;438;6;1;437;CX 6;DEP 01 CARGA 1471788 LOTE 34 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;34;SORTER PUL NAO ALIMEM
107;103912;SODA LIMP 1KG CAUST;04/05/2026 06:15:29;E;END.01.077.140.1.1;CANCELAMENTO DE EXPEDIÇÃO;-660;-55;96;8;-63;CX 12;DEP 01 CARGA 1471788 LOTE 6 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;6;SORTER PUL NAO ALIMEM
107;103912;SODA LIMP 1KG CAUST;04/05/2026 06:15:30;E;END.01.077.140.1.1;CANCELAMENTO DE EXPEDIÇÃO;-636;-53;24;2;-55;CX 12;DEP 01 CARGA 1471788 LOTE 6 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;6;SORTER PUL NAO ALIMEM
107;103912;SODA LIMP 1KG CAUST;04/05/2026 06:15:30;E;END.01.077.140.1.1;CANCELAMENTO DE EXPEDIÇÃO;-612;-51;24;2;-53;CX 12;DEP 01 CARGA 1471788 LOTE 6 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;6;SORTER PUL NAO ALIMEM
107;103912;SODA LIMP 1KG CAUST;04/05/2026 06:15:30;E;END.01.077.140.1.1;CANCELAMENTO DE EXPEDIÇÃO;-492;-41;120;10;-51;CX 12;DEP 01 CARGA 1471788 LOTE 6 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;6;SORTER PUL NAO ALIMEM
107;95142;DETERG LOUCA LIMPOL 500ML C/6 CRISTAL LV+ PG-;04/05/2026 06:23:58;E;END.01.100.134.1.2;CANCELAMENTO DE EXPEDIÇÃO;-216;-54;96;24;-78;CX 4;DEP 01 CARGA 1471788 LOTE 56 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;56;SORTER PUL NAO ALIMEM
107;95142;DETERG LOUCA LIMPOL 500ML C/6 CRISTAL LV+ PG-;04/05/2026 06:23:59;E;END.01.100.134.1.2;CANCELAMENTO DE EXPEDIÇÃO;-16;-4;200;50;-54;CX 4;DEP 01 CARGA 1471788 LOTE 56 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;56;SORTER PUL NAO ALIMEM
107;48919;DES MONANGE 150ML AERO FEM FLOR LAVAND;09/05/2026 04:13:11;E;END.01.074.139.1.2;CANCELAMENTO DE EXPEDIÇÃO;408;34;408;34;0;CX 12;DEP 01 CARGA 1475110 LOTE 5 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;5;SORTER PUL NAO ALIMEM
107;48919;DES MONANGE 150ML AERO FEM FLOR LAVAND;09/05/2026 04:13:11;E;END.01.074.139.1.2;CANCELAMENTO DE EXPEDIÇÃO;888;74;480;40;34;CX 12;DEP 01 CARGA 1475110 LOTE 5 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;5;SORTER PUL NAO ALIMEM
107;48919;DES MONANGE 150ML AERO FEM FLOR LAVAND;09/05/2026 04:13:11;E;END.01.074.139.1.2;CANCELAMENTO DE EXPEDIÇÃO;1368;114;480;40;74;CX 12;DEP 01 CARGA 1475110 LOTE 5 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;5;SORTER PUL NAO ALIMEM
107;48919;DES MONANGE 150ML AERO FEM FLOR LAVAND;09/05/2026 04:13:11;E;END.01.074.139.1.2;CANCELAMENTO DE EXPEDIÇÃO;1848;154;480;40;114;CX 12;DEP 01 CARGA 1475110 LOTE 5 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;5;SORTER PUL NAO ALIMEM
107;48919;DES MONANGE 150ML AERO FEM FLOR LAVAND;09/05/2026 04:13:11;E;END.01.074.139.1.2;CANCELAMENTO DE EXPEDIÇÃO;2328;194;480;40;154;CX 12;DEP 01 CARGA 1475110 LOTE 5 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;5;SORTER PUL NAO ALIMEM
107;48919;DES MONANGE 150ML AERO FEM FLOR LAVAND;09/05/2026 04:13:12;E;END.01.074.139.1.2;CANCELAMENTO DE EXPEDIÇÃO;2496;208;168;14;194;CX 12;DEP 01 CARGA 1475110 LOTE 5 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;5;SORTER PUL NAO ALIMEM
107;48919;DES MONANGE 150ML AERO FEM FLOR LAVAND;09/05/2026 04:13:12;E;END.01.074.139.1.2;CANCELAMENTO DE EXPEDIÇÃO;2880;240;384;32;208;CX 12;DEP 01 CARGA 1475110 LOTE 5 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;5;SORTER PUL NAO ALIMEM
107;115366;CREME TRAT SKALA 1KG UVA;09/05/2026 04:20:05;E;END.01.078.143.1.1;CANCELAMENTO DE EXPEDIÇÃO;90;15;90;15;0;CX 6;DEP 01 CARGA 1472442 LOTE 47 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;47;SORTER PUL NAO ALIMEM
107;115366;CREME TRAT SKALA 1KG UVA;09/05/2026 04:20:19;E;END.01.078.143.1.1;CANCELAMENTO DE EXPEDIÇÃO;450;75;360;60;15;CX 6;DEP 01 CARGA 1472442 LOTE 47 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;47;SORTER PUL NAO ALIMEM
107;115366;CREME TRAT SKALA 1KG UVA;09/05/2026 04:20:19;E;END.01.078.143.1.1;CANCELAMENTO DE EXPEDIÇÃO;720;120;270;45;75;CX 6;DEP 01 CARGA 1472442 LOTE 47 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;47;SORTER PUL NAO ALIMEM
107;119748;LIMPADOR UAU 1,8L PERF 20%DESC CHA BCO;09/05/2026 04:43:21;E;END.01.073.126.1.1;CANCELAMENTO DE EXPEDIÇÃO;981;109;63;7;102;CX 9;DEP 01 CARGA 1474391 LOTE 103 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;103;SORTER PUL NAO ALIMEM
107;119748;LIMPADOR UAU 1,8L PERF 20%DESC CHA BCO;09/05/2026 04:43:22;E;END.01.073.126.1.1;CANCELAMENTO DE EXPEDIÇÃO;1053;117;72;8;109;CX 9;DEP 01 CARGA 1474391 LOTE 103 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;103;SORTER PUL NAO ALIMEM
107;119748;LIMPADOR UAU 1,8L PERF 20%DESC CHA BCO;09/05/2026 04:43:22;E;END.01.073.126.1.1;CANCELAMENTO DE EXPEDIÇÃO;1368;152;315;35;117;CX 9;DEP 01 CARGA 1474391 LOTE 103 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;103;SORTER PUL NAO ALIMEM
107;3721;DETERG LOUCA LIMPOL 500ML CRISTAL;09/05/2026 04:44:09;E;END.01.103.132.1.1;CANCELAMENTO DE EXPEDIÇÃO;72;3;624;26;-23;CX 24;DEP 01 CARGA 1474391 LOTE 106 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;106;SORTER PUL NAO ALIMEM
107;3721;DETERG LOUCA LIMPOL 500ML CRISTAL;09/05/2026 04:44:09;E;END.01.103.132.1.1;CANCELAMENTO DE EXPEDIÇÃO;696;29;624;26;3;CX 24;DEP 01 CARGA 1474391 LOTE 106 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;106;SORTER PUL NAO ALIMEM
107;3721;DETERG LOUCA LIMPOL 500ML CRISTAL;09/05/2026 04:44:10;E;END.01.103.132.1.1;CANCELAMENTO DE EXPEDIÇÃO;1320;55;624;26;29;CX 24;DEP 01 CARGA 1474391 LOTE 106 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;106;SORTER PUL NAO ALIMEM
107;3721;DETERG LOUCA LIMPOL 500ML CRISTAL;09/05/2026 04:44:25;E;END.01.103.132.1.1;CANCELAMENTO DE EXPEDIÇÃO;2184;91;864;36;55;CX 24;DEP 01 CARGA 1474391 LOTE 107 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;107;SORTER PUL NAO ALIMEM
107;3721;DETERG LOUCA LIMPOL 500ML CRISTAL;09/05/2026 04:44:25;E;END.01.103.132.1.1;CANCELAMENTO DE EXPEDIÇÃO;3048;127;864;36;91;CX 24;DEP 01 CARGA 1474391 LOTE 107 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;107;SORTER PUL NAO ALIMEM
107;3721;DETERG LOUCA LIMPOL 500ML CRISTAL;09/05/2026 04:44:25;E;END.01.103.132.1.1;CANCELAMENTO DE EXPEDIÇÃO;3192;133;144;6;127;CX 24;DEP 01 CARGA 1474391 LOTE 107 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;107;SORTER PUL NAO ALIMEM
107;119283;LIMPADOR UAU 1,8L PERF 20%DESC FLORES VERM;11/05/2026 03:17:36;E;END.01.083.139.1.2;CANCELAMENTO DE EXPEDIÇÃO;936;104;54;6;98;CX 9;DEP 01 CARGA 1475110 LOTE 36 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;36;SORTER PUL NAO ALIMEM
107;119283;LIMPADOR UAU 1,8L PERF 20%DESC FLORES VERM;11/05/2026 03:17:37;E;END.01.083.139.1.2;CANCELAMENTO DE EXPEDIÇÃO;1278;142;342;38;104;CX 9;DEP 01 CARGA 1475110 LOTE 36 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;36;SORTER PUL NAO ALIMEM
107;119283;LIMPADOR UAU 1,8L PERF 20%DESC FLORES VERM;11/05/2026 03:17:37;E;END.01.083.139.1.2;CANCELAMENTO DE EXPEDIÇÃO;1332;148;54;6;142;CX 9;DEP 01 CARGA 1475110 LOTE 36 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;36;SORTER PUL NAO ALIMEM
107;104296;APARELHO BARB GILLETTE C/2 PREST. ULTRAGRIP;04/05/2026 06:15:12;S;END.01.072.125.2.2;E;1380;115;10;,833333333333333333333;114,166666666666666666;DP 12;DEP 01 CARGA 1466257 LOTE 2 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;2;CONFINADOS DP
107;815;COSTELA MAJESTADE KG SUINA DEF;12/05/2026 05:16:41;E;END.01.058.166.2.1;CANCELAMENTO DE EXPEDIÇÃO;585;585;2;2;583;KG 1;DEP 01 CARGA 1472625 LOTE 5 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;5;PV1 - ALIMENTOS 02
107;106271;CEREAL NESTLE 540G NESCAU MAT CHOC +ECON;09/05/2026 04:14:59;E;END.01.057.117.2.1;CANCELAMENTO DE EXPEDIÇÃO;238;17;42;3;14;CX 14;DEP 01 CARGA 1475352 LOTE 157 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;157;SORTER PICK ALIMEN
107;106271;CEREAL NESTLE 540G NESCAU MAT CHOC +ECON;09/05/2026 04:15:00;E;END.01.057.117.2.1;CANCELAMENTO DE EXPEDIÇÃO;336;24;98;7;17;CX 14;DEP 01 CARGA 1475352 LOTE 157 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;157;SORTER PICK ALIMEN
107;106271;CEREAL NESTLE 540G NESCAU MAT CHOC +ECON;09/05/2026 04:15:00;E;END.01.057.117.2.1;CANCELAMENTO DE EXPEDIÇÃO;378;27;42;3;24;CX 14;DEP 01 CARGA 1475352 LOTE 157 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;157;SORTER PICK ALIMEN
107;64377;DOCE LEITE ITALAC 350G;04/05/2026 06:19:26;E;END.01.056.135.1.1;CANCELAMENTO DE EXPEDIÇÃO;-24;-1;48;2;-3;CX 24;DEP 01 CARGA 1471788 LOTE 58 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;58;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:05:08;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;24;4;24;4;0;CX 6;DEP 01 CARGA 1471788 LOTE 57 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;57;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:05:08;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;102;17;78;13;4;CX 6;DEP 01 CARGA 1471788 LOTE 57 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;57;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:05:08;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;180;30;78;13;17;CX 6;DEP 01 CARGA 1471788 LOTE 57 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;57;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:05:08;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;234;39;54;9;30;CX 6;DEP 01 CARGA 1471788 LOTE 57 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;57;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:05:08;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;300;50;66;11;39;CX 6;DEP 01 CARGA 1471788 LOTE 57 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;57;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:05:08;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;378;63;78;13;50;CX 6;DEP 01 CARGA 1471788 LOTE 57 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;57;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:05:09;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;456;76;78;13;63;CX 6;DEP 01 CARGA 1471788 LOTE 57 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;57;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:05:09;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;534;89;78;13;76;CX 6;DEP 01 CARGA 1471788 LOTE 57 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;57;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:05:09;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;612;102;78;13;89;CX 6;DEP 01 CARGA 1471788 LOTE 57 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;57;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:05:09;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;690;115;78;13;102;CX 6;DEP 01 CARGA 1471788 LOTE 57 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;57;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:06:19;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;888;148;198;33;115;CX 6;DEP 01 CARGA 1471788 LOTE 70 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;70;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:06:19;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;948;158;60;10;148;CX 6;DEP 01 CARGA 1471788 LOTE 70 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;70;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:06:19;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;1008;168;60;10;158;CX 6;DEP 01 CARGA 1471788 LOTE 70 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;70;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:06:20;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;1068;178;60;10;168;CX 6;DEP 01 CARGA 1471788 LOTE 70 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;70;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:06:20;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;1266;211;198;33;178;CX 6;DEP 01 CARGA 1471788 LOTE 70 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;70;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:06:20;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;1326;221;60;10;211;CX 6;DEP 01 CARGA 1471788 LOTE 70 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;70;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:06:20;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;1380;230;54;9;221;CX 6;DEP 01 CARGA 1471788 LOTE 70 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;70;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:09:13;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;1404;234;24;4;230;CX 6;DEP 01 CARGA 1474391 LOTE 120 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;120;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:09:13;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;1416;236;12;2;234;CX 6;DEP 01 CARGA 1474391 LOTE 120 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;120;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:09:13;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;1668;278;252;42;236;CX 6;DEP 01 CARGA 1474391 LOTE 120 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;120;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:09:13;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;1914;319;246;41;278;CX 6;DEP 01 CARGA 1474391 LOTE 120 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;120;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:09:13;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;2052;342;138;23;319;CX 6;DEP 01 CARGA 1474391 LOTE 120 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;120;SORTER PUL ALIMEN
107;11620;CHA LIPTON 1,5L PRETO PESSEGO ZR;09/05/2026 04:09:13;E;END.01.006.88.1.1;CANCELAMENTO DE EXPEDIÇÃO;2070;345;18;3;342;CX 6;DEP 01 CARGA 1474391 LOTE 120 QUEBRA 0;225946;KAUAN BRAGA NUNES;Ajuste de Itens;120;SORTER PUL ALIMEN
